cfips,county,state,q418_venturedensity,q119_venturedensity,q219_venturedensity,q319_venturedensity,q419_venturedensity,q120_venturedensity,q220_venturedensity,q320_venturedensity,q420_venturedensity,q418_highlyactiveventuredensity,q119_highlyactiveventuredensity,q219_highlyactiveventuredensity,q319_highlyactiveventuredensity,q419_highlyactiveventuredensity,q120_highlyactiveventuredensity,q220_highlyactiveventuredensity,q320_highlyactiveventuredensity,q420_highlyactiveventuredensity,prosperity11,prosperity19,recovery,medinc16,medinc17,medinc18,medinc19,change_medinc1819,perc_black,perc_hisp,perc_native,perc_asian,perc_white
18173,Warrick,IN,2.607973575592041,2.699138879776001,2.721930027008057,2.8139091,2.863019,2.8776705,2.943331,3.0165887,2.9965107,.574665904045105,.5990850925445557,.6055968999862671,.59908509,.60071301,.65172207,.6538927,.61753517,.52311414,74.011627,82.434959,8.4233322,61542,66080,70648,73482,2834,1.7,1.87058445728966,.2,2.7,93.7
18175,Washington,IN,1.644358038902283,1.460852026939392,1.478842854499817,1.4968336,1.519622,1.5532048,1.5747937,1.6335636,1.5963826,.3382268249988556,.3202360272407532,.3850028812885284,.38500288,.38980043,.38620228,.38260409,.37061024,.31064096,27.590828,43.851765,16.260937,44883,46861,47078,47983,905,.1,1.343004883654122,.4,.3,98
18177,Wayne,IN,1.914776802062988,2.416089534759522,2.411639928817749,2.3619537,2.4160895,2.4151006,2.4778883,2.4942033,2.4492137,.4583005905151367,.5784376263618469,.5695385932922363,.57695448,.59079742,.59277499,.58041519,.56113392,.48648089,37.272488,33.291222,-3.981266,39691,41813,44228,46516,2288,5.1,2.999608091405143,.4,1.1,89.8
18179,Wells,IN,1.965081214904785,.2514729201793671,.2478804439306259,.22093692,.22273315,.24548547,.24069551,.23710303,.24428797,.3412846624851227,.0538870543241501,.0502945818006992,.062868223,.055084541,.058677014,.062269483,.068256937,.052689563,71.411827,63.31181,-8.1000175,51568,53038,56265,59237,2972,.8,3.073792438684802,.2,.4,95.7
18181,White,IN,2.555120468139648,2.773542165756226,2.60457444190979,2.651968,2.6032007,2.5880899,2.5825949,2.5702314,2.5111616,.5645992159843445,.6635071039199829,.6717494130134583,.61611378,.6360327,.66488081,.62779039,.59069991,.48492339,52.440742,60.331276,7.8905334,51547,51404,55086,54576,-510,.5,8.368876558035529,.3,.2,90.90000000000001
19001,Adair,IA,2.305593490600586,4.802182674407959,4.8294677734375,4.5839019,4.6657572,4.7066851,4.8294678,4.4247384,4.4656663,.5184174776077271,1.064120054244995,1.145975470542908,1.0504775,1.1141428,1.1459755,1.1459755,1.1323329,.9822647,54.732006,71.614731,16.882725,48765,49477,51859,53363,1504,.6,2.060691601976006,0,.7,97.5
19003,Adams,IA,1.988487720489502,.2354788035154343,.2093144953250885,.18315019,.2093145,.27036455,.27036455,.31397173,.28780743,.3663003444671631,.0784929320216179,.0784929320216179,.026164312,.026164312,.052328624,.043607187,.026164312,.034885749,53.56485,,,48598,49745,49229,49255,26,.1,1.335149863760218,.1,.2,98.59999999999999
19005,Allamakee,IA,1.571316361427307,1.385615348815918,1.421326994895935,1.4534676,1.4903698,1.5046544,1.4784658,1.4951314,1.5260814,.5071066617965698,.4356831610202789,.4642525613307953,.44996786,.4190177,.42616004,.42377925,.40949458,.3904483,54.040802,49.904079,-4.1367226,48089,47895,51057,52216,1159,1.3,6.616955042351408,.3,.6,96.5
19007,Appanoose,IA,1.341056942939758,1.4283447265625,1.420409440994263,1.404539,1.4283447,1.4838915,1.5235677,1.534148,1.531503,.3253451883792877,.3332804441452026,.3650214374065399,.38485956,.3861821,.38353699,.39940751,.38353699,.29889435,37.064411,32.420929,-4.6434822,40817,40377,41111,40167,-944,.7,2.00770960488275,.2,.5,97
19009,Audubon,IA,.7767995595932007,.0345244258642197,.0345244258642197,.034524426,.034524426,.046032567,.034524426,.034524426,.017262213,.1898843348026276,.0172622129321098,.0172622129321098,.017262213,.017262213,.017262213,.017262213,.017262213,0,48.790985,64.235916,15.444931,47048,48750,50397,52055,1658,.2,.5744031592173757,0,.3,96.90000000000001
19011,Benton,IA,2.562208414077759,2.220062255859375,2.278382539749146,2.2453344,2.2433903,2.2265422,2.2148783,2.2433903,2.205806,.5832037329673767,.5054432153701782,.5326594114303589,.54821151,.55857956,.59486783,.59486783,.54821151,.42768273,76.085243,79.063728,2.9784851,61222,64061,65475,67729,2254,.6,1.505695116242784,.2,.3,96.90000000000001
19013,Black Hawk,IA,3.744889736175537,4.177050113677979,4.156722068786621,4.1247244,4.1115484,4.0232091,4.0297341,4.0646181,4.0595989,1.017911314964294,1.084165930747986,1.100729584693909,1.0992237,1.0967141,1.1398799,1.1220615,1.1172931,.94437873,62.509869,56.538929,-5.9709396,50348,50916,52688,53539,851,9.5,4.401290098419101,.4,2.4,83.7
19015,Boone,IA,1.806065678596497,.2688273787498474,.2801862955093384,.27639997,.27513787,.27135158,.29280728,.29280728,.3054283,.4770739674568176,.0492219142615795,.0567945167422295,.051115066,.055532418,.050484017,.047959816,.054270316,.041649312,66.95607,72.686226,5.7301559,54513,57906,61111,64000,2889,.6,2.635570724307926,.4,.3,95.7
19017,Bremer,IA,2.432794094085693,1.532660245895386,1.561042904853821,1.5529336,1.5218478,1.5380665,1.5813161,1.5961832,1.5934801,.4987227916717529,.2676073610782623,.2919352948665619,.271662,.26220113,.31626323,.30950546,.30815393,.27841976,80.581665,73.500374,-7.0812912,64264,65440,68023,70395,2372,.9,1.576576576576577,.4,1.2,96.09999999999999
19019,Buchanan,IA,1.821121215820313,1.374161958694458,1.397936344146729,1.3931816,1.4201258,1.3820868,1.4106162,1.3551425,1.3598973,.4992629885673523,.4231848120689392,.408920168876648,.43982691,.42952466,.4485442,.44061941,.41209009,.38356078,73.327591,77.491577,4.1639862,55881,59348,61409,64837,3428,.2,1.57685386873757,.4,.3,97.40000000000001
19021,Buena Vista,IA,1.946686267852783,.7434580326080322,1.20811939239502,1.1983371,1.1967065,1.1543164,1.0532322,.91790986,.89019322,.4157495498657227,.1614086627960205,.17119100689888,.15896308,.16793023,.16303906,.15162632,.14184397,.10597538,58.869675,54.898933,-3.9707413,49942,52784,54556,57125,2569,2.5,25.48609033801974,0,10.1,77
19023,Butler,IA,1.151811480522156,.7500167489051819,.7500167489051819,.8203308,.83930445,.82367909,.8192147,.77233869,.77233869,.2611665427684784,.1741110235452652,.2008973360061646,.30469429,.29688162,.29018503,.26563093,.21652269,.14732471,64.143402,63.938797,-.2046051,52204,53937,55999,57115,1116,1,1.380913316926443,.2,.2,97.5
19025,Calhoun,IA,1.13406240940094,.9113001227378845,.9821790456771851,1.0125557,1.0260564,1.0159309,.93492645,.87754828,.85392195,.2430133670568466,.1417578011751175,.1923855841159821,.21263669,.22276226,.26326448,.2598893,.24976374,.22951262,53.796848,40.791691,-13.005157,44635,46302,50800,52323,1523,1.5,1.94991789819376,.4,.4,95.59999999999999
19027,Carroll,IA,2.729263067245483,3.064947605133057,3.147652626037598,3.2108974,3.2595477,3.2271142,3.1719775,3.1914375,3.175221,.7151544690132141,.8513743877410889,.8367793560028076,.89272684,.89029431,.90002429,.87083435,.85623938,.72488445,77.759445,73.675835,-4.0836105,53785,54563,57674,59212,1538,.1,2.494946008579459,.4,.2,97.40000000000001
19029,Cass,IA,1.8164222240448,1.272984385490418,1.258095741271973,1.2655401,1.2605772,1.2481699,1.2481699,1.2283183,1.1861336,.290329784154892,.2233306020498276,.2679967284202576,.24566367,.26303381,.3151443,.330033,.3002556,.2233306,54.801369,43.332397,-11.468971,45469,45637,48178,50187,2009,.2,2.70414788786189,.5,.3,97
19031,Cedar,IA,1.854369401931763,.9353417754173279,.8972755670547485,.84289521,.84289521,.861022,.93171644,.96434462,1.0296011,.4296046495437622,.1522649377584457,.174017071723938,.16586003,.18126778,.19395654,.23564813,.2211467,.17945512,68.965103,73.060547,4.0954437,60435,62555,65791,67795,2004,1.4,2.042585468927778,.3,.4,97.5
19033,Cerro Gordo,IA,2.159203767776489,.8752280473709106,.8983211517333984,.87638271,.88831413,.87676758,.89370251,.93065143,.9445073,.4988107085227966,.2124564051628113,.214765727519989,.23901346,.24247743,.25171465,.23400997,.23554949,.20706803,73.750931,63.566814,-10.184116,47788,50569,52902,53963,1061,1.7,4.869963113414578,.5,1.1,94.09999999999999
19035,Cherokee,IA,.799863874912262,1.642273664474487,1.633764505386353,1.6295099,1.5713637,1.6082369,1.6706376,1.6678013,1.6139097,.2637848854064941,.4850238263607025,.4254595041275024,.4254595,.41695032,.47084185,.4368051,.40560472,.29498523,79.586708,65.929718,-13.65699,51590,53998,54658,56550,1892,2,1.604513797055453,.3,.8,94.90000000000001
19037,Chickasaw,IA,1.775731682777405,6.025978088378906,5.820453643798828,5.8656693,5.8177133,5.8807411,5.9300666,5.8259344,5.7300229,.2877342998981476,1.981256127357483,1.989477157592773,1.9195988,2.005919,2.173079,2.2114437,2.1237533,1.7729914,64.494987,73.193893,8.6989059,48013,50688,55385,60034,4649,1.1,2.527856311325461,.2,.1,97.90000000000001
19039,Clarke,IA,1.024479627609253,.4097918570041657,.4421438574790955,.40439987,.40619719,.38103452,.32351989,.39181852,.40979186,.2372479140758514,.1294079571962357,.1186239644885063,.10244797,.10783996,.11143463,.097055972,.11143463,.1150293,60.527134,54.515255,-6.011879,46510,49718,51571,54427,2856,.1,14.28418803418803,.4,.7,95.59999999999999
19041,Clay,IA,2.391066789627075,2.536715507507324,2.700570344924927,2.6945019,2.6682041,2.6540439,2.6884332,2.7025933,2.6661811,.4854958057403565,.4915645122528076,.5219079852104187,.52797669,.52797669,.55832016,.57854915,.52797669,.46728972,74.241226,54.239193,-20.002033,48888,48978,47874,50521,2647,.7,3.688853247794707,0,.6,95.3
19043,Clayton,IA,1.838173151016235,1.68593180179596,1.657738924026489,1.6380039,1.6464618,1.7028475,1.7611127,1.7686307,1.8550888,.7668452262878418,.699182391166687,.6597124338150024,.60614604,.57889295,.61084485,.61460388,.60144722,.5149892,75.908257,51.576828,-24.331429,48482,51114,52828,53152,324,1,1.923404255319149,.2,.4,97.40000000000001
19045,Clinton,IA,1.571750164031982,1.911531686782837,1.880263447761536,1.8041775,1.7927123,1.8476056,1.9143112,1.9191751,1.9157008,.3502042889595032,.4169098734855652,.4294171631336212,.46172768,.46971846,.48014119,.47110814,.46832874,.4189944,62.985817,50.201199,-12.784618,50067,50295,50156,51688,1532,2.8,3.137990577501119,.3,.7,93.59999999999999
19047,Crawford,IA,1.57461941242218,1.119729399681091,1.108065605163574,1.1372252,1.1683288,1.1955444,1.2363679,1.2869112,1.3024631,.2332769632339478,.3090919554233551,.2974281311035156,.34116757,.34602749,.33047569,.34602749,.34991544,.28770825,56.22683,43.035282,-13.191547,49699,51091,53609,55755,2146,2.8,28.07326523423741,.6,2.1,85.8
19049,Dallas,IA,2.851141214370728,11.50190830230713,11.4340238571167,11.630632,11.702146,11.489954,11.54503,11.559119,11.470741,.6045546531677246,2.477137088775635,2.492507219314575,2.6282756,2.6214447,2.6129057,2.5398979,2.4092529,2.1236262,84.925018,95.126801,10.201782,78918,82719,84790,88479,3689,1.9,6.124065718320532,.1,4.5,90.59999999999999
19051,Davis,IA,1.80200731754303,.3307481706142426,.3535583913326263,.30223539,.28512773,.27752432,.29653284,.31173965,.29653284,.5018247961997986,.0684306547045708,.0798357650637627,.057025548,.057025548,.068430655,.076034062,.076034062,.049422141,62.969074,55.275593,-7.6934814,49696,52390,58464,63404,4940,0,1.468609865470852,.4,.6,97.59999999999999
19053,Decatur,IA,2.314250946044922,1.766138911247253,1.729598045349121,1.7600487,1.7498986,1.7539586,1.7580187,1.7701989,1.7133577,.5968331098556519,.3897685706615448,.377588301897049,.40194884,.43036947,.41412911,.43848965,.41006902,.3004466,37.966087,41.158993,3.1929054,38467,41042,42614,44462,1848,1.8,2.995362827421983,.3,.7,94.59999999999999
19055,Delaware,IA,1.685296654701233,1.473201513290405,1.415878534317017,1.3728862,1.4063246,1.4292539,1.4254323,1.4502723,1.4712907,.4012610912322998,.2694181799888611,.3038119673728943,.33533964,.34011656,.35158116,.34202734,.35540271,.29807967,63.952072,80.174995,16.222923,59452,60534,61179,63750,2571,.2,1.553861374614445,.3,.4,97.5
19057,Des Moines,IA,2.206212282180786,1.949444055557251,1.976865887641907,1.9419653,1.9427963,1.9228532,1.9403034,1.9403034,1.9137126,.6057735681533814,.5384653806686401,.560901403427124,.54968345,.58416843,.59164715,.58416849,.57419688,.4379186,56.614288,46.259121,-10.355167,44516,47524,49977,51267,1290,5.7,3.214340120855126,.2,.8,90.09999999999999
19059,Dickinson,IA,5.403027057647705,5.526223182678223,5.620086669921875,5.7960815,5.8664789,5.8391018,5.9055886,5.977942,5.8840785,1.390355467796326,1.36102306842804,1.437287330627441,1.4812859,1.5291955,1.5956823,1.5291955,1.4744416,1.3180023,86.496376,79.912971,-6.5834045,57914,59889,58099,59969,1870,.4,2.008524551877153,.3,.9,97.40000000000001
19061,Dubuque,IA,3.471393346786499,3.775464773178101,3.912452459335327,3.8922157,3.8865077,3.8972316,3.9581149,3.9259436,3.8519149,.9952365756034851,1.093826174736023,1.069957137107849,1.0881184,1.0685734,1.1090471,1.109393,1.0457422,.89111203,78.625244,73.13073,-5.4945145,56154,59150,61321,63031,1710,3.5,2.469530428326906,.3,1.1,92.59999999999999
19063,Emmet,IA,1.71079432964325,1.7617107629776,1.751527547836304,1.7464359,1.7684996,1.6836388,1.6904277,1.7515275,1.4052954,.1934826821088791,.2138492912054062,.1731160879135132,.22912425,.24100475,.23421589,.23082146,.20027156,.19008826,57.006531,42.831741,-14.174789,45536,47419,48542,51563,3021,2.1,9.747827929646112,.2,.3,94.59999999999999
19065,Fayette,IA,1.294688820838928,1.221126914024353,1.240743517875671,1.2677162,1.2374741,1.2391088,1.1900675,1.1769898,1.1753552,.2648227214813232,.2795350849628449,.2942474484443665,.30650777,.32367221,.32694161,.32694161,.34982756,.27136156,52.655998,49.81752,-2.8384781,47711,48412,50015,51128,1113,2.2,2.444074130182296,.2,.3,95.40000000000001
19067,Floyd,IA,1.580854773521423,.4811297059059143,.5061234831809998,.47175705,.47071567,.46030158,.44780472,.47696409,.46655002,.4436390995979309,.1624593883752823,.1437140703201294,.16245937,.16037656,.14579688,.13538283,.13746564,.12913439,63.502426,46.172562,-17.329865,46406,48607,48110,50406,2296,1.7,3.237045483339668,.6,1.5,94
19069,Franklin,IA,2.039834499359131,3.021264314651489,2.896180152893066,2.8288271,2.8095834,2.7454376,2.6171463,2.6684628,2.63639,.6831520795822144,.8948330879211426,.9044549465179443,.92369866,.93011326,1.0231246,.96860069,.90445495,.70239586,57.006531,46.345688,-10.660843,47524,48172,53742,56419,2677,.2,12.75339500098406,.1,0,95.09999999999999
19071,Fremont,IA,.9118108153343201,.6981051564216614,.6981051564216614,.64824051,.64111698,.5936268,.59837586,.66011304,.66011304,.2421997487545013,.185211569070816,.185211569070816,.20658213,.22320369,.20895664,.21370566,.21370566,.17571354,65.143143,52.10088,-13.042263,52922,54430,54281,56750,2469,.8,2.778577598617909,.6,0,95.2
19073,Greene,IA,1.717494249343872,1.651436805725098,1.607398390769959,1.6899703,1.6514368,1.750523,1.7138244,1.7908914,1.7798818,.4513927102088928,.3412969410419464,.385335236787796,.39634484,.41836399,.41836399,.41836399,.37799552,.32294762,67.011078,54.337452,-12.673626,47264,52529,54050,53050,-1000,.5,2.905027932960894,.1,.7,95.8
19075,Grundy,IA,1.616422891616821,.953689455986023,.9051967859268189,.86074519,.87556237,.89711469,.94021928,.98332393,1.1045556,.4445163011550903,.1616422832012177,.1858886331319809,.15356018,.15894826,.19397074,.24246342,.23976938,.22091113,76.683167,74.833893,-1.8492737,61606,65170,66965,68038,1073,.6,1.284657289210505,.1,.3,98.2
19077,Guthrie,IA,1.309512615203857,.4489757716655731,.4676831066608429,.47703677,.50509775,.49886197,.53627658,.5393945,.58304495,.3180245161056519,.102890282869339,.0748292952775955,.10756712,.10912605,.15277648,.14965859,.14030492,.11536183,83.12645,56.641865,-26.484585,52702,56306,57075,61161,4086,.3,2.718155403505483,.1,.2,96.7
19079,Hamilton,IA,1.76659882068634,3.073487997055054,3.066920518875122,3.0899062,3.1610515,3.1216481,3.1413498,3.3274229,3.3252337,.551651656627655,.8209102153778076,.8340448141098023,.88329935,.91285217,.94131041,.90847397,.84499025,.70926642,59.962692,52.468185,-7.4945068,53970,55836,56273,60910,4637,1.3,6.02787224111489,.1,3,93.90000000000001
19081,Hancock,IA,1.244775533676148,2.698528051376343,2.60766863822937,2.7575867,2.7803016,2.7167001,2.7166998,2.725786,2.7772729,.245320737361908,.7632200717926025,.7995638847351074,.91313827,.8843661,.89648074,.89042342,.91465265,.8359077,57.573368,67.202415,9.6290474,54813,57840,61167,61761,594,1.6,4.406591371968154,.2,.5,96.59999999999999
19083,Hardin,IA,2.11267614364624,.5772339105606079,.5656892061233521,.54548603,.54644811,.53875166,.54452395,.55991685,.55414456,.4329254329204559,.1039021015167236,.0750404074788094,.1039021,.096205652,.10775033,.11352266,.11929501,.096205652,70.536461,48.210278,-22.326183,51821,52207,53872,54196,324,1.3,4.354961608346521,1.6,.1,95
19085,Harrison,IA,1.743983268737793,.9905824661254883,.9836065769195557,.95919079,.96732938,.95570284,1.016161,1.0859202,1.0626671,.3557725846767426,.2092779874801636,.2162539213895798,.26159748,.25578421,.26741076,.29763982,.29996511,.23718172,72.942528,58.279522,-14.663006,55845,57558,60063,63854,3791,.2,1.73894527645681,.2,.5,97.5
19087,Henry,IA,1.404142260551453,.5365829467773438,.491449773311615,.50900155,.4830918,.46136102,.4713906,.49646458,.47306219,.3510355651378632,.1053106635808945,.0952810794115067,.10029587,.086923093,.10531066,.10531067,.10196747,.10029587,41.249912,59.664513,18.4146,49606,52275,52428,53501,1073,2.2,4.88440900656938,.2,2.6,91.59999999999999
19089,Howard,IA,1.52704131603241,1.717921495437622,1.728525996208191,1.7815483,1.7850831,1.9300106,2.212796,2.1774478,2.173913,.413573682308197,.4135737121105194,.4135737121105194,.43478262,.43831742,.48780486,.49133968,.48427007,.43478259,56.298584,52.833145,-3.4654388,49199,51422,52742,55060,2318,.3,1.604162150444396,0,.4,98.09999999999999
19091,Humboldt,IA,2.060997247695923,2.008951902389526,2.081815242767334,2.0818152,2.1165123,2.1338608,2.0887547,2.1026335,2.0714064,.697408139705658,.697408139705658,.697408139705658,.72343087,.7078172,.72863537,.69740814,.68005967,.60719615,50.297768,47.075611,-3.2221565,47478,48847,52219,54575,2356,.4,4.396064475612309,.3,.3,97.3
19093,Ida,IA,1.178809881210327,.6959238648414612,.7243289351463318,.73853147,.78587317,.75746816,.75273401,.72906309,.75746816,.3266581296920776,.1562278121709824,.2130379229784012,.22013918,.19883539,.20830375,.21303792,.22250627,.19410121,62.363972,66.189407,3.8254356,49957,51978,55969,58427,2458,.7,2.448920446312129,.6,.2,97.3
19095,Iowa,IA,2.621585130691528,1.788558125495911,1.708930492401123,1.7242435,1.7558904,1.7824329,1.7681408,1.7763077,1.7497653,.6247702836990356,.3981379270553589,.4042631387710571,.46551514,.45326474,.4879742,.48593247,.46551514,.39201275,68.850304,64.998596,-3.8517075,55099,58077,58570,61443,2873,.9,2.866143677805917,.1,.5,96.8
19097,Jackson,IA,2.017512321472168,.3277177512645721,.3072353899478912,.28675303,.29528734,.2884599,.29870108,.31406286,.32771775,.4915766417980194,.0665676668286324,.0665676668286324,.061447076,.06144708,.052912764,.06144708,.068274528,.068274528,74.466049,56.300301,-18.165749,49115,51806,54070,55967,1897,.5,1.468996443482295,0,.4,96.8
19099,Jasper,IA,3.173089981079102,2.718235015869141,3.091379642486572,3.0682282,3.0514321,2.9751692,2.9579191,2.9279587,2.8371692,.3731445074081421,.2669208645820618,.3704208135604858,.46574968,.50297332,.55472332,.54746014,.52657861,.42217079,71.13678,71.975014,.83823395,55503,56363,55727,58952,3225,2,2.345081279922101,.2,.5,95.3
19101,Jefferson,IA,,,,,,,,,,2.502547740936279,2.859245777130127,2.734684705734253,2.7063751,2.6554184,2.8403728,2.7460084,2.5138717,2.153399,50.017941,53.382927,3.3649864,45257,44516,43378,47708,4330,7.2,3.041657482918228,0,4.4,83.2
19103,Johnson,IA,4.680083751678467,7.40743350982666,7.865160465240479,7.5116544,7.4799657,7.3811436,7.2741055,7.1560359,7.0844426,1.207695484161377,1.850625991821289,1.883723258972168,1.8435841,1.8557901,1.9114215,1.8731602,1.803445,1.5093259,75.372513,69.591049,-5.7814636,56808,59965,61640,62542,902,7.3,5.616616299965674,.2,6.2,81.7
19105,Jones,IA,2.411991596221924,.4101362228393555,.4540793895721436,.42966652,.43617663,.45082435,.44431424,.45896196,.45407939,.4980225563049316,.0781211853027344,.0634734630584717,.070797324,.048825741,.06672851,.068356037,.074866138,.06184594,64.483032,64.329498,-.15353394,55507,58391,56012,57549,1537,2.1,2.033172819689673,.1,1,95.40000000000001
19107,Keokuk,IA,1.074848532676697,4.240766048431397,4.123509883880615,4.1283956,4.1332812,4.1560812,4.2505374,4.2700801,4.1853952,.1758843064308167,.9380496144294739,.918506920337677,.88430721,.93804961,.95759237,.93804967,.91850692,.8305648,66.549469,68.697357,2.1478882,45227,48399,51043,52881,1838,.5,1.747153513937966,.2,.3,97.5
19109,Kossuth,IA,1.175620675086975,1.799553394317627,1.635360598564148,1.855379,1.869609,1.7973642,1.9287184,1.9330969,1.6900915,.3086825013160706,.4071982204914093,.3874950706958771,.53198475,.51009238,.44441524,.47506458,.48163229,.29992557,68.070602,52.578136,-15.492466,54231,54868,54146,56073,1927,.8,2.683936440112165,.4,.6,96.7
19111,Lee,IA,1.25099515914917,1.341976523399353,1.330603837966919,1.3874673,1.3969445,1.3997877,1.3874673,1.3865196,1.3410288,.3070624470710754,.3354941308498383,.366769015789032,.3994655,.39520073,.39614844,.37719399,.33549413,.28621253,47.312908,46.069622,-1.2432861,44568,48266,48571,49564,993,2.8,3.614105822888363,.2,.6,93.7
19113,Linn,IA,6.468387126922607,5.657202243804932,5.475614070892334,5.4724045,5.4691939,5.4144731,5.4760728,5.4915104,5.3540969,1.324767470359802,1.123003005981445,1.13079845905304,1.1986647,1.1939263,1.2284708,1.194232,1.146695,.92903394,76.609024,79.108177,2.4991531,60989,62702,64862,64903,41,5.5,3.248891052930167,.2,2.3,88
19115,Louisa,IA,.9776908755302429,8.354812622070313,8.434805870056152,8.3103724,8.3488874,8.5622015,8.7399635,8.8081064,8.7192249,.2310905754566193,1.77761971950531,1.937605500221252,1.9598258,2.0146358,1.9553818,1.9227921,1.8368738,1.5257903,54.904209,51.604904,-3.299305,51615,54393,53943,56673,2730,1.1,15.78099838969404,.9,3.4,90.3
19117,Lucas,IA,1.494252920150757,.6321839094161987,.6091954112052918,.59770113,.58237547,.54022992,.51724136,.41762453,.40613028,.4137930870056152,.126436784863472,.1149425283074379,.10344827,.099616863,.091954023,.08429119,.065134101,.053639848,49.446316,71.588997,22.142681,48768,47325,50206,55205,4999,.1,2.00396131888617,0,0,99.09999999999999
19119,Lyon,IA,2.87297534942627,4.245524406433106,4.049445629119873,3.6274509,3.6345553,3.6260302,3.6004546,3.5322535,3.566354,.5967603921890259,1.065643668174744,1.057118535041809,.98465478,1.102586,1.1935209,1.2304631,1.1565785,1.0002842,75.159645,77.643646,2.4840012,59888,62012,64352,64982,630,.1,2.64945652173913,.6,.3,96.7
19121,Madison,IA,2.522188901901245,1.845348358154297,1.845348358154297,1.8613114,1.8964306,1.8517336,1.8708895,1.917715,1.9411277,.6640700101852417,.4725113213062286,.4725113213062286,.49805248,.49166721,.51082307,.53423578,.55339164,.48528191,70.821075,79.241531,8.4204559,60326,60077,64512,66316,1804,.2,2.042218336247814,.1,1.4,97
19123,Mahaska,IA,1.294570922851563,3.628381967544556,3.749328136444092,3.827719,3.8195066,4.0419879,3.7627666,3.758287,3.7597802,.2822074890136719,.8063071370124817,.9093352556228638,1.0056441,.9869796,1.0258018,.96756852,.97204798,.77345753,64.026215,63.185474,-.8407402,49599,50568,52950,54825,1875,1.4,2.237863201588161,.3,1.5,95.3
19125,Marion,IA,2.446004152297974,.8073018789291382,.8103141784667969,.8359189,.82035524,.76814169,.76412529,.7821992,.75709653,.5512546300888062,.1988131403923035,.2078501135110855,.22592403,.22692813,.22592403,.21086243,.20985831,.18375155,73.057327,79.852142,6.7948151,57412,57917,58492,61038,2546,1.1,1.926323405281563,.2,1.1,95.8
19127,Marshall,IA,1.760157108306885,.3093163073062897,.3191358745098114,.34245735,.36496052,.35023117,.34859458,.36414221,.38050815,.4737940430641174,.0859211981296539,.0932858735322952,.089603536,.10228714,.11537989,.10965181,.098195657,.087557793,61.053314,48.652443,-12.400871,54193,52752,54027,56437,2410,1.3,21.94725252727455,.3,3.7,85.8
19129,Mills,IA,1.826022505760193,2.041641473770142,2.075331926345825,2.1258676,2.1921253,3.28145,2.2842126,2.2707365,2.2100937,.3773330748081207,.3908092379570007,.4042854309082031,.48851156,.50086474,.4851425,.50760281,.49637267,.44022191,65.628662,72.311905,6.6832428,66203,67949,69177,72079,2902,.7,3.192763070373819,.9,.5,96.40000000000001
19131,Mitchell,IA,.9482197761535645,1.645440220832825,1.598958849906921,1.6175513,1.9955999,2.2218091,2.3736482,2.4697096,2.3984382,.2045179903507233,.4462210536003113,.4462210536003113,.43692482,.43692479,.47101113,.47410989,.47101113,.36255461,78.696991,76.735916,-1.9610748,52564,53675,55553,58302,2749,.3,1.480015082956259,.5,.5,97.40000000000001
19133,Monona,IA,.843226432800293,.6878952383995056,.6657050848007202,.67680019,.70268869,.75076741,.73967236,.8950035,.9134953,.2995672821998596,.2440918684005737,.2108066082000732,.23299679,.22929843,.2514886,.2219017,.20340988,.14793447,57.893856,45.276527,-12.617329,41455,41598,45252,47605,2353,.3,2.004581901489118,1.7,0,96.5
19135,Monroe,IA,.841285765171051,.9919638633728027,1.054746389389038,.98568559,.97522181,1.0212624,.9919638,.98359281,1.0003349,.2009040713310242,.251130074262619,.2636865973472595,.32019085,.27205759,.28461409,.29298508,.2636866,.18834756,47.595131,60.057552,12.462421,47515,50179,49549,58269,8720,0,.9862943512232612,0,.1,97.2
19137,Montgomery,IA,1.26204240322113,.9826589822769165,.9537572264671326,.88631982,.89274246,.83815032,.78676945,.80603725,.77713549,.3371869027614594,.1734104007482529,.2023121416568756,.14932564,.18946692,.16698779,.15735389,.1701991,.16377649,49.293247,55.619503,6.3262558,42641,43674,47648,51696,4048,.1,3.809808017507212,.9,.2,94.59999999999999
19139,Muscatine,IA,2.379566431045532,.2142075449228287,.2235209196805954,.22817761,.23283429,.23128206,.22429703,.22507314,.20178972,.6472793221473694,.0605369172990322,.0512235425412655,.058208574,.056656346,.062089145,.059760801,.058984689,.043462399,61.813877,64.004303,2.1904259,55971,56398,57348,58453,1105,2.5,17.89969456037679,.2,.9,90.40000000000001
19141,O Brien,IA,1.736037015914917,.6047669649124146,.6332266330718994,.64034152,.62848336,.60476696,.63322663,.63796991,.60476696,.4197794497013092,.1209533959627152,.0924937725067139,.11028104,.094865412,.090122141,.097237043,.10672358,.10198031,65.843918,65.564758,-.27915955,52474,56314,53045,53703,658,1.3,4.922298518250813,.2,1,95.8
19143,Osceola,IA,.6824829578399658,.6987325549125671,.7637308835983276,.73935652,2.8707616,1.4895461,1.5762106,1.4732965,1.2458022,.1949951201677322,.2437439113855362,.2274943143129349,.19499514,.23291084,.22749431,.23291084,.18416207,.12999675,49.577862,55.385551,5.8076897,48457,53604,58125,59725,1600,1.3,8.096497025776603,.3,.1,94.5
